"SampleID"	"ExtractID"	"SequenceID"	"steps_remaining"	"LibraryCode"	"LibraryTube"	"LibraryBarcode"	"SampVolPool"	"TotalPoolVol"	"BeadVol"	"Conc_QC2"	"reads_unclassified"	"FlowCellSerial"	"protocol_group_id"	"SeqRunID"	"SeqDate"	"SeqDateTime"	"SampleSet"	"LibPrepDate"	"LibPrepWorkflow"	"LibPrepKit"	"FlowCellType"	"FlongleAdapter"	"SeqDevice"	"strands"	"fragment_type"	"Length"	"InputMassStart"	"TemplateVolPrep"	"PoolSamples"	"InputMassFinal"	"ExtractDate"	"ExtractedBy"	"ExtractKit"	"ExtractBox"	"ExtractNotes"	"ExtractConc"	"SampleCollectedBy"	"SampleNotes"	"Bristol"	"SampleTime"	"SampleStabilizer"	"CollectionDate"	"Subject"	"Subj_Certainty"
"CHA-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"DNA/RNA Shield"	2023-03-29	"Charles"	"yes"
"GIN-20-MGE"	"DNA1-GIN-20-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 11"	""	1.2	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-03-29	"Ginger"	"yes"
"GIN-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"DNA/RNA Shield"	2023-03-29	"Ginger"	"yes"
"GOO-20-MGE"	"DNA1-GOO-20-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-04-23	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 10"	""	6.1	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-03-29	"Goose"	"yes"
"GOO-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	730	"DNA/RNA Shield"	2023-03-29	"Goose"	"yes"
"HAM-20-MGE"	"DNA1-HAM-20-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-05-28	"SA/TSP"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 11"	""	10	"SA"	""	1	730	"Molecular Grade (96%) Ethanol"	2023-03-29	"Hamlet"	"yes"
"HAM-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	1	730	"DNA/RNA Shield"	2023-03-29	"Hamlet"	"yes"
"HER-20-MGE"	"DNA1-HER-20-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-04-23	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 10"	""	50	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-03-29	"Hera"	"yes"
"HER-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	730	"DNA/RNA Shield"	2023-03-29	"Hera"	"yes"
"IRI-20-MGE"	"DNA1-IRI-20-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 11"	""	4.6	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-03-29	"Iris"	"yes"
"IRI-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	730	"DNA/RNA Shield"	2023-03-29	"Iris"	"yes"
"JAR-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	1	730	"DNA/RNA Shield"	2023-03-29	"JarJar BINKS"	"yes"
"JAR-20-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	1	730	"Molecular Grade (96%) Ethanol"	2023-03-29	"JarJar BINKS"	"yes"
"KOR-20-DRS"	"DNA1-KOR-20-DRS"	"KOR-20-DRS-S29"	"sample extracted and sequenced"	"cm003"	6	6	6	NA	NA	0.714	5215	"ARM773"	"PL3"	"no_sample"	2024-03-06	2024-03-06 19:21:09.366316	"marmoset"	2024-03-06	"rapid16s"	"SQK-16S024"	"FLO-FLG001"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-10-11	"SA/SK"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 7"	""	10	"SA"	""	3	730	"DNA/RNA Shield"	2023-03-29	"Korra"	"yes"
"KOR-20-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	730	"Molecular Grade (96%) Ethanol"	2023-03-29	"Korra"	"yes"
"KUB-20-MGE"	"DNA1-KUB-20-MGE"	"KUB-20-MGE-S30"	"sample extracted and sequenced"	"cm003"	7	7	9	NA	NA	0.225	2631	"ARM773"	"PL3"	"no_sample"	2024-03-06	2024-03-06 19:21:09.366316	"marmoset"	2024-03-06	"rapid16s"	"SQK-16S024"	"FLO-FLG001"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-10-11	"SA/SK"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 7"	""	3.7	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-03-29	"Kubo"	"yes"
"KUB-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	730	"DNA/RNA Shield"	2023-03-29	"Kubo"	"yes"
"LAM-20-MGE"	"DNA1-LAM-20-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-03-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 10"	""	1.7	"SA"	""	3	730	"Molecular Grade (96%) Ethanol"	2023-03-29	"Lambchop"	"yes"
"LAM-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	730	"DNA/RNA Shield"	2023-03-29	"Lambchop"	"yes"
"OPH-20-MGE"	"DNA1-OPH-20-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-05-28	"SA/TSP"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 11"	""	13	"SA"	""	1	730	"Molecular Grade (96%) Ethanol"	2023-03-29	"Ophelia"	"yes"
"OPH-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	1	730	"DNA/RNA Shield"	2023-03-29	"Ophelia"	"yes"
"PAD-20-DRS"	"DNA1-PAD-20-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-15	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 1"	""	84	"SA"	"Euthanized (renal failure)"	4	800	"DNA/RNA Shield"	2023-03-29	"Padme"	"yes"
"PAD-20-MGE"	"DNA1-PAD-20-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-15	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 1"	""	27	"SA"	"Euthanized (renal failure)"	4	800	"Molecular Grade (96%) Ethanol"	2023-03-29	"Padme"	"yes"
"WOL-20-MGE"	"DNA1-WOL-20-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-03-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 10"	""	13	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-03-29	"Wolverine"	"yes"
"WOL-20-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	730	"DNA/RNA Shield"	2023-03-29	"Wolverine"	"yes"
"BUD-21-MGE"	"DNA1-BUD-21-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 11"	""	10	"SA"	""	3	730	"Molecular Grade (96%) Ethanol"	2023-03-30	"Buddy"	"yes"
"BUD-21-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	730	"DNA/RNA Shield"	2023-03-30	"Buddy"	"yes"
"HAM-21-MGE"	"DNA1-HAM-21-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 11"	""	10	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-03-30	"Hamlet"	"yes"
"HAM-21-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"DNA/RNA Shield"	2023-03-30	"Hamlet"	"yes"
"HER-21-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"DNA/RNA Shield"	2023-03-30	"Hera"	"yes"
"HER-21-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-03-30	"Hera"	"yes"
"IRI-21-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	800	"DNA/RNA Shield"	2023-03-30	"Iris"	"yes"
"IRI-21-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-03-30	"Iris"	"yes"
"JAR-21-MGE"	"DNA1-JAR-21-MGE"	"JAR-21-MGE-S185"	"sample extracted and sequenced"	"cm010"	1	1	NA	NA	NA	NA	16501	"AVI583"	"UNO-CM-010"	"CM010"	2024-07-21	2024-07-21 22:35:24.639963	"marmoset"	2024-07-21	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-23	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 10"	""	3.1	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-03-30	"JarJar BINKS"	"yes"
"JAR-21-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"DNA/RNA Shield"	2023-03-30	"JarJar BINKS"	"yes"
"JOA-21-MGE"	"DNA1-JOA-21-MGE"	"JOA-21-MGE-S89"	"sample extracted and sequenced"	"cm005"	20	20	1	NA	NA	5.3	13550	"ARM042"	"PL5"	"no_sample"	2024-03-01	2024-03-01 19:53:54.157143	"marmoset"	2024-03-01	"rapid16s"	"SQK-16S024"	"FLO-FLG001"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-01-16	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 8"	""	7.8	"SA"	""	3	730	"Molecular Grade (96%) Ethanol"	2023-03-30	"Joans"	"yes"
"JOA-21-DRS"	"DNA1-JOA-21-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-01-16	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 8"	""	1.5	"SA"	""	3	730	"DNA/RNA Shield"	2023-03-30	"Joans"	"yes"
"KOR-21-MGE"	"DNA1-KOR-21-MGE"	"KOR-21-MGE-S187"	"sample extracted and sequenced"	"cm010"	3	3	NA	NA	NA	NA	14202	"AVI583"	"UNO-CM-010"	"CM010"	2024-07-21	2024-07-21 22:35:24.639963	"marmoset"	2024-07-21	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-23	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 10"	""	15	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-03-30	"Korra"	"yes"
"KOR-21-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"DNA/RNA Shield"	2023-03-30	"Korra"	"yes"
"KUB-21-MGE"	"DNA1-KUB-21-MGE"	"KUB-21-MGE-S186"	"sample extracted and sequenced"	"cm010"	2	2	NA	NA	NA	NA	12156	"AVI583"	"UNO-CM-010"	"CM010"	2024-07-21	2024-07-21 22:35:24.639963	"marmoset"	2024-07-21	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-23	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 10"	""	1.9	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-03-30	"Kubo"	"yes"
"KUB-21-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"DNA/RNA Shield"	2023-03-30	"Kubo"	"yes"
"OPH-21-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	1	800	"DNA/RNA Shield"	2023-03-30	"Ophelia"	"yes"
"OPH-21-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	1	800	"Molecular Grade (96%) Ethanol"	2023-03-30	"Ophelia"	"yes"
"WOL-21-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	800	"DNA/RNA Shield"	2023-03-30	"Wolverine"	"yes"
"WOL-21-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-03-30	"Wolverine"	"yes"
"BUD-22-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	1	730	"DNA/RNA Shield"	2023-03-31	"Buddy"	"yes"
"BUD-22-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	1	730	"Molecular Grade (96%) Ethanol"	2023-03-31	"Buddy"	"yes"
"FRA-22-MGE"	"DNA1-FRA-22-MGE"	"FRA-22-MGE-S138"	"sample extracted and sequenced"	"cm007"	23	23	NA	NA	NA	NA	9040	"AQL192"	"UNO-CM-007-run3"	"CM007_run3"	2024-05-21	2024-05-21 20:15:33.119436	"marmoset"	2024-05-21	"rapid16s"	"SQK-16S114-24"	"FLO-FLG001"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-11-01	"SA/SK"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 7"	""	2.3	"SA/GR"	""	3	730	"Molecular Grade (96%) Ethanol"	2023-03-31	"Franc"	"yes"
"FRA-22-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	3	730	"DNA/RNA Shield"	2023-03-31	"Franc"	"yes"
"GIN-22-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"DNA/RNA Shield"	2023-03-31	"Ginger"	"yes"
"GIN-22-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-03-31	"Ginger"	"yes"
"GOO-22-MGE"	"DNA1-GOO-22-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-03-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 10"	""	4.3	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-03-31	"Goose"	"yes"
"GOO-22-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"DNA/RNA Shield"	2023-03-31	"Goose"	"yes"
"GRO-22-MGE"	"DNA1-GRO-22-MGE"	"GRO-22-MGE-S189"	"sample extracted and sequenced"	"cm010"	5	5	NA	NA	NA	NA	14356	"AVI583"	"UNO-CM-010"	"CM010"	2024-07-21	2024-07-21 22:35:24.639963	"marmoset"	2024-07-21	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-23	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 10"	""	9.6	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-03-31	"Grogu"	"yes"
"GRO-22-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"DNA/RNA Shield"	2023-03-31	"Grogu"	"yes"
"HAM-22-MGE"	"DNA1-HAM-22-MGE"	"HAM-22-MGE-S44"	"sample extracted and sequenced"	"cm003"	21	21	1	NA	NA	4.71	11736	"ARM773"	"PL3"	"no_sample"	2024-03-06	2024-03-06 19:21:09.366316	"marmoset"	2024-03-06	"rapid16s"	"SQK-16S024"	"FLO-FLG001"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-11-01	"SA/SK"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 7"	""	9.6	"SA/GR"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-03-31	"Hamlet"	"yes"
"HAM-22-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"DNA/RNA Shield"	2023-03-31	"Hamlet"	"yes"
"HEN-22-MGE"	"DNA1-HEN-22-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-05-28	"SA/TSP"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 11"	""	8.6	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-03-31	"Henry"	"yes"
"HEN-22-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"DNA/RNA Shield"	2023-03-31	"Henry"	"yes"
"HER-22-MGE"	"DNA1-HER-22-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 11"	""	16	"SA/GR"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-03-31	"Hera"	"yes"
"HER-22-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"DNA/RNA Shield"	2023-03-31	"Hera"	"yes"
"IRI-22-MGE"	"DNA1-IRI-22-MGE"	"IRI-22-MGE-S188"	"sample extracted and sequenced"	"cm010"	4	4	NA	NA	NA	NA	15287	"AVI583"	"UNO-CM-010"	"CM010"	2024-07-21	2024-07-21 22:35:24.639963	"marmoset"	2024-07-21	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-04-23	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 10"	""	5.2	"SA/GR"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-03-31	"Iris"	"yes"
"IRI-22-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	3	800	"DNA/RNA Shield"	2023-03-31	"Iris"	"yes"
"IVY-22-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"DNA/RNA Shield"	2023-03-31	"Ivy"	"yes"
"IVY-22-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-03-31	"Ivy"	"yes"
